transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,age_group,detail_cust_title,rank
6440,17,1582,2017-06-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,45,82,4,1586.2199999999998,3,3,3,333,Gold,50,Potential Customer,5
22,37,595,2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,50,184,2,1562.4799999999998,1,1,3,113,Bronze,60,Evasive Customer,10
6634,2,595,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,50,184,2,1562.4799999999998,1,1,3,113,Bronze,60,Evasive Customer,10
23,37,2001,2017-04-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42145.0,1544.61,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,45,119,3,2866.1800000000003,2,2,4,224,Silver,50,Losing Customer,7
992,1,2001,2017-05-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,36833.0,448.68,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,45,119,3,2866.1800000000003,2,2,4,224,Silver,50,Losing Customer,7
8421,64,2001,2017-09-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41922.0,872.8900000000001,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,45,119,3,2866.1800000000003,2,2,4,224,Silver,50,Losing Customer,7
24,82,515,2017-10-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,33,14,6,3856.0300000000007,4,4,4,444,Platinum,40,Platinum_customer,1
2096,34,515,2017-08-09,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,33,14,6,3856.0300000000007,4,4,4,444,Platinum,40,Platinum_customer,1
5143,11,515,2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,33,14,6,3856.0300000000007,4,4,4,444,Platinum,40,Platinum_customer,1
5281,34,515,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,33,14,6,3856.0300000000007,4,4,4,444,Platinum,40,Platinum_customer,1
6812,0,515,2017-04-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,33,14,6,3856.0300000000007,4,4,4,444,Platinum,40,Platinum_customer,1
7667,72,515,2017-12-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,33,14,6,3856.0300000000007,4,4,4,444,Platinum,40,Platinum_customer,1
25,89,2822,2017-06-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42,11,5,4448.049999999999,4,4,4,444,Platinum,50,Platinum_customer,1
2083,74,2822,2017-01-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42,11,5,4448.049999999999,4,4,4,444,Platinum,50,Platinum_customer,1
3910,37,2822,2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42,11,5,4448.049999999999,4,4,4,444,Platinum,50,Platinum_customer,1
5748,91,2822,2017-06-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42,11,5,4448.049999999999,4,4,4,444,Platinum,50,Platinum_customer,1
8807,7,2822,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,42,11,5,4448.049999999999,4,4,4,444,Platinum,50,Platinum_customer,1
26,64,2596,2017-01-10,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145.0,872.8900000000001,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47,72,3,2604.89,3,2,4,324,Gold,50,Potential Customer,5
4948,37,2596,2017-10-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498.0,1544.61,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47,72,3,2604.89,3,2,4,324,Gold,50,Potential Customer,5
8008,8,2596,2017-06-23,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,187.38999999999987,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0,47,72,3,2604.89,3,2,4,324,Gold,50,Potential Customer,5
27,64,2666,2017-04-11,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52,256,4,1424.8200000000002,1,3,3,133,Bronze,60,Almost Lost Customer,9
2725,67,2666,2017-02-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52,256,4,1424.8200000000002,1,3,3,133,Bronze,60,Almost Lost Customer,9
3733,60,2666,2017-03-17,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,217.51,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52,256,4,1424.8200000000002,1,3,3,133,Bronze,60,Almost Lost Customer,9
4763,67,2666,2017-04-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52,256,4,1424.8200000000002,1,3,3,133,Bronze,60,Almost Lost Customer,9
28,19,76,2017-12-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0,114.93,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,45,7,3,1075.67,4,2,2,422,Platinum,50,Becoming Loyal,3
8151,53,76,2017-05-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,45,7,3,1075.67,4,2,2,422,Platinum,50,Becoming Loyal,3
8779,58,76,2017-11-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295.0,450.77,Rea,Hasser,Female,20,1978-01-23,Statistician II,Retail,High Net Worth,N,Yes,18.0,45,7,3,1075.67,4,2,2,422,Platinum,50,Becoming Loyal,3
29,72,3368,2017-10-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56,29,3,1252.64,4,2,2,422,Platinum,60,Becoming Loyal,3
8367,65,3368,2017-12-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56,29,3,1252.64,4,2,2,422,Platinum,60,Becoming Loyal,3
9341,28,3368,2017-11-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Tanya,Boddis,Female,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,56,29,3,1252.64,4,2,2,422,Platinum,60,Becoming Loyal,3
30,91,1173,2017-03-15,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,45,120,2,219.60999999999993,2,1,1,211,Bronze,50,Almost Lost Customer,9
1065,0,1173,2017-09-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16.0,45,120,2,219.60999999999993,2,1,1,211,Bronze,50,Almost Lost Customer,9
31,88,2810,2017-09-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0,817.36,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,61,76,3,1015.6500000000002,3,2,2,322,Gold,70,Late Bloomer,6
501,28,2810,2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052.0,133.7800000000002,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,61,76,3,1015.6500000000002,3,2,2,322,Gold,70,Late Bloomer,6
768,81,2810,2017-10-15,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079.0,64.50999999999999,Malvin,Burchill,Male,27,1961-08-26,Missing,Property,Mass Customer,N,Yes,15.0,61,76,3,1015.6500000000002,3,2,2,322,Gold,70,Late Bloomer,6
32,1,3214,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,30,68,3,2223.8299999999995,3,2,3,323,Gold,40,Potential Customer,5
1322,3,3214,2017-10-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,1702.5499999999995,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,30,68,3,2223.8299999999995,3,2,3,323,Gold,40,Potential Customer,5
6617,90,3214,2017-02-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002.0,72.59999999999997,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,30,68,3,2223.8299999999995,3,2,3,323,Gold,40,Potential Customer,5
33,25,1272,2017-03-20,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38,24,5,2491.46,4,4,4,444,Platinum,40,Platinum_customer,1
1711,6,1272,2017-02-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38,24,5,2491.46,4,4,4,444,Platinum,40,Platinum_customer,1
4577,69,1272,2017-12-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38,24,5,2491.46,4,4,4,444,Platinum,40,Platinum_customer,1
6230,51,1272,2017-06-23,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38,24,5,2491.46,4,4,4,444,Platinum,40,Platinum_customer,1
7998,21,1272,2017-06-18,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Nettie,Bulfit,Female,2,1985-04-04,Missing,Manufacturing,Affluent Customer,N,No,17.0,38,24,5,2491.46,4,4,4,444,Platinum,40,Platinum_customer,1
34,99,2003,2017-02-28,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.28,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,61,219,2,214.37,1,1,1,111,Bronze,70,Lost Customer,11
8397,0,2003,2017-05-25,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,25.08999999999999,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,61,219,2,214.37,1,1,1,111,Bronze,70,Lost Customer,11
35,0,2171,2017-08-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,53,132,1,167.20999999999998,2,1,1,211,Bronze,60,Almost Lost Customer,9
36,92,3356,2017-07-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0,155.6500000000001,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,64,126,3,2049.23,2,2,3,223,Silver,70,High Risk Customer,8
210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,1383.61,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,64,126,3,2049.23,2,2,3,223,Silver,70,High Risk Customer,8
422,11,3356,2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378.0,509.97,Dill,Bampford,Male,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,64,126,3,2049.23,2,2,3,223,Silver,70,High Risk Customer,8
37,14,1040,2017-01-09,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,48,290,2,947.0100000000001,1,1,2,112,Bronze,50,Evasive Customer,10
9429,41,1040,2017-03-15,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,48,290,2,947.0100000000001,1,1,2,112,Bronze,50,Evasive Customer,10
38,2,2916,2017-12-06,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0,17.869999999999997,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,54,24,4,1035.35,4,3,2,432,Platinum,60,Becoming Loyal,3
2153,38,2916,2017-12-04,0.0,Cancelled,Solex,Standard,medium,medium,1577.53,826.51,38750.0,751.02,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,54,24,4,1035.35,4,3,2,432,Platinum,60,Becoming Loyal,3
3632,27,2916,2017-06-21,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698.0,110.80999999999996,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,54,24,4,1035.35,4,3,2,432,Platinum,60,Becoming Loyal,3
9982,92,2916,2017-05-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,54,24,4,1035.35,4,3,2,432,Platinum,60,Becoming Loyal,3
39,12,427,2017-09-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693.0,1069.5500000000002,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,26,109,4,2515.6800000000003,2,3,4,234,Silver,30,Losing Customer,7
3305,46,427,2017-07-06,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,37220.0,1215.34,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,26,109,4,2515.6800000000003,2,3,4,234,Silver,30,Losing Customer,7
4611,92,427,2017-06-04,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0,155.6500000000001,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,26,109,4,2515.6800000000003,2,3,4,234,Silver,30,Losing Customer,7
6876,9,427,2017-04-04,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,75.13999999999999,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,26,109,4,2515.6800000000003,2,3,4,234,Silver,30,Losing Customer,7
40,0,2448,2017-11-28,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Lorri,Iston,Female,5,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,No,10.0,30,32,2,377.05,4,1,1,411,Gold,40,Recent Customer,4
887,41,2448,2017-10-14,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Lorri,Iston,Female,5,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,No,10.0,30,32,2,377.05,4,1,1,411,Gold,40,Recent Customer,4
41,44,2570,2017-05-08,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,1660.88,Hirsch,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,N,Yes,18.0,45,114,4,3088.15,2,3,4,234,Silver,50,Losing Customer,7
3453,35,2570,2017-03-12,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498.0,903.11,Hirsch,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,N,Yes,18.0,45,114,4,3088.15,2,3,4,234,Silver,50,Losing Customer,7
3758,1,2570,2017-09-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,448.68,Hirsch,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,N,Yes,18.0,45,114,4,3088.15,2,3,4,234,Silver,50,Losing Customer,7
9275,84,2570,2017-03-10,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0,75.48000000000002,Hirsch,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,N,Yes,18.0,45,114,4,3088.15,2,3,4,234,Silver,50,Losing Customer,7
42,79,3398,2017-05-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Alberik,Looks,Male,69,1971-07-01,Missing,Missing,High Net Worth,N,Yes,7.0,52,65,4,2467.84,3,3,4,334,Gold,60,Potential Customer,5
83,0,3398,2017-04-01,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,110.56,Alberik,Looks,Male,69,1971-07-01,Missing,Missing,High Net Worth,N,Yes,7.0,52,65,4,2467.84,3,3,4,334,Gold,60,Potential Customer,5
8063,80,3398,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42105.0,872.8900000000001,Alberik,Looks,Male,69,1971-07-01,Missing,Missing,High Net Worth,N,Yes,7.0,52,65,4,2467.84,3,3,4,334,Gold,60,Potential Customer,5
9474,0,3398,2017-02-03,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482.0,75.48000000000002,Alberik,Looks,Male,69,1971-07-01,Missing,Missing,High Net Worth,N,Yes,7.0,52,65,4,2467.84,3,3,4,334,Gold,60,Potential Customer,5
43,76,488,2017-03-17,0.0,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992,Domini,Ghelerdini,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0,43,27,3,692.0699999999999,4,2,1,421,Platinum,50,Becoming Loyal,3
4791,5,488,2017-10-09,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298.0,114.93,Domini,Ghelerdini,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0,43,27,3,692.0699999999999,4,2,1,421,Platinum,50,Becoming Loyal,3
9488,1,488,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,448.68,Domini,Ghelerdini,Female,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0,43,27,3,692.0699999999999,4,2,1,421,Platinum,50,Becoming Loyal,3
44,46,165,2017-12-22,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,37668.0,1215.34,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,39,8,5,4229.34,4,4,4,444,Platinum,40,Platinum_customer,1
1174,92,165,2017-09-24,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002.0,155.6500000000001,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,39,8,5,4229.34,4,4,4,444,Platinum,40,Platinum_customer,1
1687,17,165,2017-10-19,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,39,8,5,4229.34,4,4,4,444,Platinum,40,Platinum_customer,1
5102,3,165,2017-09-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,1702.5499999999995,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,39,8,5,4229.34,4,4,4,444,Platinum,40,Platinum_customer,1
9999,7,165,2017-04-14,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649.0,745.94,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,39,8,5,4229.34,4,4,4,444,Platinum,40,Platinum_customer,1
45,55,2787,2017-06-07,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172.0,1295.43,Teressa,Tague,Female,92,1980-09-26,Marketing Assistant,Missing,Affluent Customer,N,Yes,6.0,42,194,3,2713.12,1,2,4,124,Bronze,50,Almost Lost Customer,9
9329,8,2787,2017-04-09,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987,Teressa,Tague,Female,92,1980-09-26,Marketing Assistant,Missing,Affluent Customer,N,Yes,6.0,42,194,3,2713.12,1,2,4,124,Bronze,50,Almost Lost Customer,9
9550,26,2787,2017-06-19,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696.0,1230.3000000000002,Teressa,Tague,Female,92,1980-09-26,Marketing Assistant,Missing,Affluent Customer,N,Yes,6.0,42,194,3,2713.12,1,2,4,124,Bronze,50,Almost Lost Customer,9
46,66,3053,2017-06-20,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Susie,None,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,N,No,17.0,38,193,3,2194.71,1,2,3,123,Bronze,40,Evasive Customer,10
583,0,3053,2017-04-16,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002,Susie,None,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,N,No,17.0,38,193,3,2194.71,1,2,3,123,Bronze,40,Evasive Customer,10
7623,46,3053,2017-01-01,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Susie,None,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,N,No,17.0,38,193,3,2194.71,1,2,3,123,Bronze,40,Evasive Customer,10
47,35,475,2017-05-07,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Vernor,None,Male,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0,26,237,3,2018.6200000000003,1,2,3,123,Bronze,30,Evasive Customer,10
